"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
 99.609375,       93.73,     15.2139
 99.975586,      93.863,     15.5222
100.341797,      94.026,      15.776
100.708008,      94.225,     15.9078
101.074219,      94.455,     15.7856
 101.44043,      94.698,     15.2921
101.806641,      94.926,     14.3976
102.172852,      95.122,     13.1707
102.539062,      95.276,     11.7344
102.905273,      95.392,     10.2034
103.271484,       95.48,      8.6479
103.637695,      95.547,      7.0967
104.003906,      95.601,       5.558
104.370117,      95.651,      4.0311
104.736328,      95.705,      2.4934
105.102539,      95.773,      0.8785
 105.46875,      95.855,     -0.9219
105.834961,      95.941,     -3.0223
106.201172,      96.011,      -5.486
106.567383,       96.04,     -8.2838
106.933594,      96.009,    -11.2946
107.299805,      95.911,     -14.347
107.666016,      95.748,    -17.2778
108.032227,      95.532,    -19.9741
108.398438,      95.276,    -22.3822
108.764648,      94.987,     -24.483
109.130859,      94.673,    -26.2585
 109.49707,      94.337,    -27.6725
109.863281,      93.985,    -28.6813
110.229492,      93.631,    -29.2621
110.595703,      93.288,    -29.4376
110.961914,      92.972,    -29.2744
111.328125,       92.69,    -28.8556
111.694336,      92.443,    -28.2467
112.060547,       92.23,    -27.4786
112.426758,       92.05,    -26.5593
112.792969,      91.908,    -25.5013
 113.15918,      91.812,    -24.3442
113.525391,      91.767,    -23.1552
113.891602,      91.774,    -22.0094
114.257812,      91.829,    -20.9689
114.624023,      91.928,     -20.076
114.990234,      92.068,    -19.3644
115.356445,      92.247,    -18.8787
115.722656,       92.46,     -18.681
116.088867,      92.697,    -18.8374
116.455078,      92.942,    -19.3911
116.821289,       93.18,     -20.342
  117.1875,        93.4,    -21.6495
117.553711,      93.595,    -23.2549
117.919922,      93.764,    -25.1107
118.286133,      93.904,    -27.1942
118.652344,      94.009,     -29.495
119.018555,      94.071,    -31.9855
119.384766,      94.078,    -34.5948
119.750977,      94.024,    -37.2083
120.117188,       93.91,     -39.694
120.483398,      93.744,    -41.9474
120.849609,      93.541,    -43.9229
 121.21582,      93.312,    -45.6327
121.582031,      93.065,    -47.1129
121.948242,      92.797,    -48.3755
122.314453,      92.505,    -49.3827
122.680664,      92.191,    -50.0626
123.046875,      91.864,    -50.3574
123.413086,      91.544,    -50.2704
123.779297,       91.25,    -49.8801
124.145508,      90.995,    -49.3081
124.511719,      90.781,    -48.6633
 124.87793,      90.601,    -48.0048
125.244141,      90.448,    -47.3406
125.610352,       90.32,    -46.6594
125.976562,      90.218,    -45.9618
126.342773,      90.144,    -45.2693
126.708984,      90.099,    -44.6117
127.075195,       90.08,    -44.0073
127.441406,      90.083,    -43.4587
127.807617,      90.108,    -42.9656
128.173828,      90.154,    -42.5374
128.540039,       90.22,    -42.1954
 128.90625,      90.299,    -41.9583
129.272461,      90.384,    -41.8252
129.638672,      90.471,    -41.7731
130.004883,      90.557,    -41.7708
130.371094,      90.644,    -41.7997
130.737305,      90.731,    -41.8655
131.103516,      90.819,    -41.9896
131.469727,        90.9,    -42.1853
131.835938,       90.97,    -42.4384
132.202148,      91.024,    -42.7064
132.568359,      91.067,    -42.9413
 132.93457,      91.107,    -43.1215
133.300781,      91.154,    -43.2726
133.666992,      91.214,    -43.4624
134.033203,      91.282,    -43.7682
134.399414,      91.351,    -44.2386
134.765625,       91.41,    -44.8715
